Repo,underdirectory,function,status,variables
469,3,SimpleClone,runs,"[('const float *', 'background'), ('const float *', 'target'), ('const float *', 'mask'), ('float *', 'output'), ('const int', 'wb'), ('const int', 'hb'), ('const int', 'wt'), ('const int', 'ht'), ('const int', 'oy'), ('const int', 'ox')]"
4694,3,print_my_index,runs,[]
4694,7,redunction_neighbored_pairs_1,runs,"[('int *', 'input'), ('int *', 'temp'), ('int', 'size')]"
4694,8,reduction_neighbored_pairs_improved_1,runs,"[('int *', 'int_array'), ('int *', 'temp_array'), ('int', 'size')]"
4694,9,reduction_interleaved_pairs_1,runs,"[('int *', 'int_array'), ('int *', 'temp_array'), ('int', 'size')]"
4694,10,reduction_interleaved_unrolling_blocks2_1,runs,"[('int *', 'input'), ('int *', 'temp'), ('int', 'size')]"
4694,11,reduction_interleaved_unrolling_blocks8_1,runs,"[('int *', 'input'), ('int *', 'temp'), ('int', 'size')]"
4694,12,reduction_kernel_interleaved_warp_unrolling8_1,runs,"[('int *', 'input'), ('int *', 'temp_array'), ('int', 'size')]"
4694,13,reduction_kernel_complete_unrolling8_1,runs,"[('int *', 'input'), ('int *', 'temp'), ('int', 'size')]"
4694,16,sum_arrays_2Dgrid_2Dblock,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'c'), ('int', 'nx'), ('int', 'ny')]"
4694,18,misaligned_write_test,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'c'), ('int', 'size'), ('int', 'offset')]"
4694,19,check_index,runs,[]
4694,20,atomics,runs,"[('int *', 'shared_var'), ('int', 'iters')]"
4694,21,unsafe,runs,"[('int *', 'shared_var'), ('int', 'iters')]"
4694,30,lots_of_float_compute,runs,"[('float *', 'inputs'), ('int', 'N'), ('size_t', 'niters'), ('float *', 'outputs')]"
4694,31,lots_of_double_compute,runs,"[('double *', 'inputs'), ('int', 'N'), ('size_t', 'niters'), ('double *', 'outputs')]"
4694,33,print_details,runs,[]
4694,37,misaligned_read_unrolled4,runs,"[('int *', 'a'), ('int *', 'b'), ('int *', 'c'), ('int', 'size'), ('int', 'offset')]"
4694,41,sparse_mat_compact,runs,"[('int *', 'input'), ('int *', 'output'), ('int *', 'output_index_array'), ('int', 'array_size')]"
4694,43,reduction_unrolling_blocks4,runs,"[('int *', 'input'), ('int *', 'temp'), ('int', 'size')]"
4694,44,standard_kernel,runs,"[('float', 'a'), ('float *', 'out'), ('int', 'iters')]"
4694,45,intrinsic_kernel,runs,"[('float', 'a'), ('float *', 'out'), ('int', 'iters')]"
4694,53,smem_dynamic_test,runs,"[('int *', 'in'), ('int *', 'out'), ('int', 'size')]"
4694,54,register_usage_test,runs,"[('int *', 'results'), ('int', 'size')]"
4694,58,copy_column,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,59,transpose_read_row_write_column,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,60,transpose_read_column_write_row,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,61,transpose_unroll4_row,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,62,transpose_unroll4_col,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,63,transpose_diagonal_row,runs,"[('int *', 'mat'), ('int *', 'transpose'), ('int', 'nx'), ('int', 'ny')]"
4694,66,print_threadIds,runs,[]
4694,70,print_details_of_warps,runs,[]
4694,73,compact2d_1D_array,runs,"[('int *', 'input'), ('int *', 'output'), ('int *', 'output_column_index_array'), ('int *', 'output_row_index_array'), ('int *', 'prev_output_index_array'), ('int *', 'auxiliry_array'), ('int', 'array_size')]"
4694,79,transpose_smem,runs,"[('int *', 'in'), ('int *', 'out'), ('int', 'nx'), ('int', 'ny')]"
4694,80,transpose_smem_pad,runs,"[('int *', 'in'), ('int *', 'out'), ('int', 'nx'), ('int', 'ny')]"
4694,81,transpose_smem_pad_unrolling,runs,"[('int *', 'in'), ('int *', 'out'), ('int', 'nx'), ('int', 'ny')]"
4694,84,misaligned_read_test,runs,"[('float *', 'a'), ('float *', 'b'), ('float *', 'c'), ('int', 'size'), ('int', 'offset')]"
4694,86,copyRow_1,runs,"[('float *', 'out'), ('float *', 'in'), ('const int', 'nx'), ('const int', 'ny')]"
4694,87,FindClosestGPU,runs,"[('float3 *', 'points'), ('int *', 'indices'), ('int', 'count')]"
4694,89,matrix_transpose_k1,runs,"[('float *', 'input'), ('float *', 'output'), ('const int', 'nx'), ('const int', 'ny')]"
4694,90,copy_rows,runs,"[('float *', 'input'), ('float *', 'output'), ('const int', 'nx'), ('const int', 'ny')]"
4694,91,copy_columns,runs,"[('float *', 'input'), ('float *', 'output'), ('const int', 'nx'), ('const int', 'ny')]"
4694,92,read_coaleased_write_stride_mat_trans,runs,"[('float *', 'input'), ('float *', 'output'), ('const int', 'nx'), ('const int', 'ny')]"
4694,93,read_stride_write_coaleased_mat_trans,runs,"[('float *', 'input'), ('float *', 'output'), ('const int', 'nx'), ('const int', 'ny')]"
4694,97,mem_trs_test2,runs,"[('int *', 'input'), ('int', 'size')]"
4694,100,compact_1D_array,runs,"[('int *', 'input'), ('int *', 'output'), ('int *', 'output_index_array'), ('int', 'array_size')]"
4694,106,cb_k2,runs,[]
4694,107,cb_k3,runs,[]
4694,109,hello_cuda,runs,[]
4694,114,test_shfl_broadcast_16,runs,"[('int *', 'in'), ('int *', 'out')]"
4694,115,test_shfl_up,runs,"[('int *', 'in'), ('int *', 'out')]"
4694,116,test_shfl_down,runs,"[('int *', 'in'), ('int *', 'out')]"
4694,117,test_shfl_xor_butterfly,runs,"[('int *', 'in'), ('int *', 'out')]"
4694,132,sumArraysZeroCopy,runs,"[('int *', 'A'), ('int *', 'B'), ('int *', 'C'), ('const int', 'N')]"
4708,1,vecAdd,runs,"[('double *', 'a'), ('double *', 'b'), ('double *', 'c'), ('int', 'n')]"
4718,5,Subtract,runs,"[('float *', 'd_Result'), ('float *', 'd_Data1'), ('float *', 'd_Data2'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,9,ComputeOrientations,runs,"[('float *', 'g_Data'), ('float *', 'd_Sift'), ('int', 'maxPts'), ('int', 'w'), ('int', 'h')]"
4718,10,SubtractMulti,runs,"[('float *', 'd_Result'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,12,LowPassRowMulti,runs,"[('float *', 'd_Result'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,13,LowPassColMulti,runs,"[('float *', 'd_Result'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,15,FindMinMax,runs,"[('float *', 'd_MinMax'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,16,Find3DMinMax,runs,"[('int *', 'd_Result'), ('float *', 'd_Data1'), ('float *', 'd_Data2'), ('float *', 'd_Data3'), ('int', 'width'), ('int', 'pitch'), ('int', 'height')]"
4718,17,UnpackPointers,runs,"[('int *', 'minmax'), ('int *', 'ptrs'), ('int', 'w'), ('int', 'h'), ('int', 'maxPts')]"
4718,19,ComputeOrientations,runs,"[('float *', 'g_Data'), ('int *', 'd_Ptrs'), ('float *', 'd_Orient'), ('int', 'maxPts'), ('int', 'w'), ('int', 'h')]"
4718,23,Subtract,runs,"[('float *', 'd_Result'), ('float *', 'd_Data1'), ('float *', 'd_Data2'), ('int', 'width'), ('int', 'height')]"
4718,24,MultiplyAdd,runs,"[('float *', 'd_Result'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'height')]"
4718,25,FindMinMax,runs,"[('float *', 'd_MinMax'), ('float *', 'd_Data'), ('int', 'width'), ('int', 'height')]"
4718,26,Find3DMinMax,runs,"[('int *', 'd_Result'), ('float *', 'd_Data1'), ('float *', 'd_Data2'), ('float *', 'd_Data3'), ('int', 'width'), ('int', 'height')]"
4718,27,UnpackPointers,runs,"[('int *', 'minmax'), ('int *', 'ptrs'), ('int', 'w'), ('int', 'h'), ('int', 'maxPts')]"
4718,28,ComputePositions,runs,"[('float *', 'g_Data1'), ('float *', 'g_Data2'), ('float *', 'g_Data3'), ('int *', 'd_Ptrs'), ('float *', 'd_Sift'), ('int', 'numPts'), ('int', 'maxPts'), ('int', 'w'), ('int', 'h')]"
4718,29,ComputeOrientations,runs,"[('float *', 'g_Data'), ('int *', 'd_Ptrs'), ('float *', 'd_Orient'), ('int', 'maxPts'), ('int', 'w'), ('int', 'h')]"
4718,34,TestHomographies,runs,"[('float *', 'd_coord'), ('float *', 'd_homo'), ('int *', 'd_counts'), ('int', 'numPts'), ('float', 'thresh2')]"
4723,0,UpdateSurface,runs,"[('cudaSurfaceObject_t', 'surf'), ('unsigned int', 'width'), ('unsigned int', 'height'), ('float', 'time')]"
473,0,gpu_matrix_mult,runs,"[('int *', 'a'), ('int *', 'b'), ('int *', 'c'), ('int', 'm'), ('int', 'n'), ('int', 'k')]"
473,1,gpu_square_matrix_mult,runs,"[('int *', 'd_a'), ('int *', 'd_b'), ('int *', 'd_result'), ('int', 'n')]"
473,2,gpu_matrix_transpose,runs,"[('int *', 'mat_in'), ('int *', 'mat_out'), ('unsigned int', 'rows'), ('unsigned int', 'cols')]"
473,3,gpu_matrix_mult,runs,"[('int *', 'a'), ('int *', 'b'), ('int *', 'c'), ('int', 'm'), ('int', 'n'), ('int', 'k')]"
473,4,gpu_square_matrix_mult,runs,"[('int *', 'd_a'), ('int *', 'd_b'), ('int *', 'd_result'), ('int', 'n')]"
473,5,gpu_matrix_transpose,runs,"[('int *', 'mat_in'), ('int *', 'mat_out'), ('unsigned int', 'rows'), ('unsigned int', 'cols')]"
4732,4,absoluteDifferenceCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,5,bitwiseAndCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,6,bitwiseOrCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,7,bitwiseXorCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,10,copyCuda,runs,"[('const uint8_t *', 'in'), ('uint32_t', 'rowSizeIn'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,13,flipCuda,runs,"[('const uint8_t *', 'in'), ('uint32_t', 'rowSizeIn'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('bool', 'horizontal'), ('bool', 'vertical')]"
4732,14,histogramCuda,runs,"[('const uint8_t *', 'data'), ('uint32_t', 'rowSize'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'histogram')]"
4732,15,invertCuda,runs,"[('const uint8_t *', 'in'), ('uint32_t', 'rowSizeIn'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,16,isEqualCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'isEqual')]"
4732,17,lookupTableCuda,runs,"[('const uint8_t *', 'in'), ('uint32_t', 'rowSizeIn'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint8_t *', 'table')]"
4732,18,maximumCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,19,minimumCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,20,projectionProfileHorizontalCuda,runs,"[('const uint8_t *', 'image'), ('uint32_t', 'rowSize'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'projection')]"
4732,21,projectionProfileVerticalCuda,runs,"[('const uint8_t *', 'image'), ('uint32_t', 'rowSize'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'projection')]"
4732,22,rotateCuda,runs,"[('const uint8_t *', 'in'), ('uint32_t', 'rowSizeIn'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('float', 'inXStart'), ('float', 'inYStart'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('float', 'cosAngle'), ('float', 'sinAngle')]"
4732,24,setPixelCuda,runs,"[('uint8_t *', 'in'), ('uint32_t', 'rowSize'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'pointX'), ('uint32_t *', 'pointY'), ('uint32_t', 'pointSize'), ('uint32_t', 'value')]"
4732,25,subtractCuda,runs,"[('const uint8_t *', 'in1'), ('uint32_t', 'rowSizeIn1'), ('const uint8_t *', 'in2'), ('uint32_t', 'rowSizeIn2'), ('uint8_t *', 'out'), ('uint32_t', 'rowSizeOut'), ('uint32_t', 'width'), ('uint32_t', 'height')]"
4732,29,isAnyEqualCuda,runs,"[('const uint8_t *', 'image'), ('uint8_t *', 'value'), ('size_t', 'valueCount'), ('uint32_t', 'width'), ('uint32_t', 'height'), ('uint32_t *', 'differenceCount')]"
4746,98,relu_gpu_forward,runs,"[('float *', 'out'), ('float *', 'in'), ('int64_t', 'N')]"
4746,99,relu_gpu_backward,runs,"[('float *', 'ingrad'), ('float *', 'outgrad'), ('float *', 'indata'), ('int64_t', 'N')]"
475,0,calcul_min,runs,"[('unsigned long *', 'ord'), ('int', 'ind_start'), ('int', 'ind_end'), ('unsigned long long *', 'ymin'), ('int *', 'ind_min'), ('int', 'size_max_parallel')]"
4753,168,downscale,runs,"[('float *', 'gradInput_data'), ('const float *', 'gradOutput_data'), ('long', 'no_elements'), ('int', 'scale_factor'), ('int', 'd1'), ('int', 'd2'), ('int', 'd3')]"
4753,299,softmax_gradient_kernel,runs,"[('const int', 'dim'), ('const float *', 'Y'), ('const float *', 'dY'), ('float *', 'dX')]"
4753,304,AccuracyDivideKernel,runs,"[('const int', 'N'), ('float *', 'accuracy')]"
478,50,loadOP,runs,[]
478,56,use_ptr3,runs,[]
478,67,prova3,runs,[]
4781,96,ForwardWarpKernel_PSF2x2,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'normalization_factor'), ('float *', 'dst')]"
4781,97,ForwardWarpKernel_PSF1x1,runs,"[('const float *', 'u'), ('const float *', 'v'), ('const float *', 'src'), ('const int', 'w'), ('const int', 'h'), ('const int', 'flow_stride'), ('const int', 'image_stride'), ('const float', 'time_scale'), ('float *', 'dst')]"
4781,98,NormalizeKernel,runs,"[('const float *', 'normalization_factor'), ('int', 'w'), ('int', 'h'), ('int', 's'), ('float *', 'image')]"
4781,99,MemsetKernel,runs,"[('const float', 'value'), ('int', 'w'), ('int', 'h'), ('float *', 'image')]"
4781,170,mergeLocation,runs,"[('const short2 *', 'loc_'), ('float *', 'x'), ('float *', 'y'), ('const int', 'npoints'), ('float', 'scale')]"
4782,34,sync_conv_groups,runs,[]
4786,0,Cholesky_GPU,runs,"[('double *', 'matrix'), ('int', 'n')]"
4807,53,saxpy_baseline,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,54,saxpy_float4s,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,55,saxpy_shmem,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,56,saxpy_shmem_doublebuffer,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,57,saxpy_float4s_shmem,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,58,saxpy_float4s_shmem_doublebuffer,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,62,saxpy_float4s,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,65,saxpy_float4s_shmem,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,66,saxpy_float4s_shmem_doublebuffer,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,69,saxpy_baseline,runs,"[('float *', 'y'), ('float *', 'x'), ('float', 'a'), ('clock_t *', 'timer_vals')]"
4807,79,sgemvn_kernel1_fermi,runs,"[('int', 'n'), ('int', 'm'), ('int', 'n1'), ('float', 'alpha'), ('float *', 'A'), ('int', 'lda'), ('float *', 'x'), ('float *', 'y')]"
4807,80,sgemvn_kernel2_fermi,runs,"[('int', 'n'), ('int', 'm'), ('int', 'n1'), ('float', 'alpha'), ('float *', 'A'), ('int', 'lda'), ('float *', 'x'), ('float *', 'y')]"
4826,2,setup_state,runs,"[('curandState *', 'state'), ('unsigned long long', 'seed')]"
4826,20,NormalizeOutput,runs,"[('const int', 'num_elements'), ('const int *', 'original'), ('int64_t *', 'to_normalize'), ('int64_t', 'batch_index'), ('int64_t', 'class_index')]"
4829,0,VecAddInt32,runs,"[('int32_t *', 'in0'), ('int32_t *', 'in1'), ('int32_t *', 'out'), ('int', 'cnt')]"
4829,1,VecAddFp32,runs,"[('float *', 'in0'), ('float *', 'in1'), ('float *', 'out'), ('int', 'cnt')]"
4829,2,VecSubInt32,runs,"[('int32_t *', 'in0'), ('int32_t *', 'in1'), ('int32_t *', 'out'), ('int', 'cnt')]"
4829,3,VecSubFp32,runs,"[('float *', 'in0'), ('float *', 'in1'), ('float *', 'out'), ('int', 'cnt')]"
4832,2,l2_regularize_kernel,runs,"[('int', 'factors'), ('float', 'regularization'), ('float *', 'YtY')]"
4844,15,KerComputeAceMod,runs,"[('unsigned', 'n'), ('const float3 *', 'ace'), ('float *', 'acemod')]"
4844,17,KerComputeVelMod,runs,"[('unsigned', 'n'), ('const float4 *', 'vel'), ('float *', 'velmod')]"
4844,21,KerComputeSpsTau,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('float', 'smag'), ('float', 'blin'), ('const float4 *', 'velrhop'), ('const float2 *', 'gradvelff'), ('float2 *', 'tauff')]"
4844,24,KerCalcRidp,runs,"[('unsigned', 'n'), ('unsigned', 'ini'), ('unsigned', 'idini'), ('unsigned', 'idfin'), ('const unsigned *', 'idp'), ('unsigned *', 'ridp')]"
4844,26,KerFtCalcForcesRes,runs,"[('unsigned', 'ftcount'), ('bool', 'simulate2d'), ('double', 'dt'), ('const float3 *', 'ftoomega'), ('const float3 *', 'ftovel'), ('const double3 *', 'ftocenter'), ('const float3 *', 'ftoforces'), ('float3 *', 'ftoforcesres'), ('double3 *', 'ftocenterres')]"
4844,31,KerPeriodicDuplicateNormals,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'listp'), ('float3 *', 'normals'), ('float3 *', 'motionvel')]"
4844,37,KerResety,runs,"[('unsigned', 'n'), ('unsigned', 'ini'), ('float3 *', 'v')]"
4844,45,KerSortDataParticles,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'sortpart'), ('const float4 *', 'a'), ('float4 *', 'a2')]"
4844,46,KerSortDataParticles,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'sortpart'), ('const float *', 'a'), ('const float *', 'b'), ('float *', 'a2'), ('float *', 'b2')]"
4844,47,KerSortDataParticles,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'sortpart'), ('const double2 *', 'a'), ('const double *', 'b'), ('const float4 *', 'c'), ('double2 *', 'a2'), ('double *', 'b2'), ('float4 *', 'c2')]"
4844,49,KerSortDataParticles,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'sortpart'), ('const float3 *', 'a'), ('float3 *', 'a2')]"
4844,50,KerSortDataParticles,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'sortpart'), ('const float *', 'a'), ('float *', 'a2')]"
4844,60,KerInOutIgnoreFluidDef,runs,"[('unsigned', 'n'), ('typecode', 'cod'), ('typecode', 'codnew'), ('typecode *', 'code')]"
4844,65,KerInOutUpdateVelrhopM1,runs,"[('unsigned', 'n'), ('const int *', 'inoutpart'), ('const float4 *', 'velrhop'), ('float4 *', 'velrhopm1')]"
4844,70,KerInOutInterpolateTime,runs,"[('unsigned', 'npt'), ('double', 'fxtime'), ('const float *', 'vel0'), ('const float *', 'vel1'), ('float *', 'vel')]"
4844,74,KerResety,runs,"[('unsigned', 'n'), ('unsigned', 'ini'), ('float3 *', 'v')]"
4844,75,KerComputeAceMod,runs,"[('unsigned', 'n'), ('const float3 *', 'ace'), ('float *', 'acemod')]"
4844,77,KerComputeVelMod,runs,"[('unsigned', 'n'), ('const float4 *', 'vel'), ('float *', 'velmod')]"
4844,81,KerComputeSpsTau,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('float', 'smag'), ('float', 'blin'), ('const float4 *', 'velrhop'), ('const float2 *', 'gradvelff'), ('float2 *', 'tauff')]"
4844,84,KerCalcRidp,runs,"[('unsigned', 'n'), ('unsigned', 'ini'), ('unsigned', 'idini'), ('unsigned', 'idfin'), ('const unsigned *', 'idp'), ('unsigned *', 'ridp')]"
4844,86,KerFtCalcForcesRes,runs,"[('unsigned', 'ftcount'), ('bool', 'simulate2d'), ('double', 'dt'), ('const float3 *', 'ftoomega'), ('const float3 *', 'ftovel'), ('const double3 *', 'ftocenter'), ('const float3 *', 'ftoforces'), ('float3 *', 'ftoforcesres'), ('double3 *', 'ftocenterres')]"
4844,91,KerPeriodicDuplicateNormals,runs,"[('unsigned', 'n'), ('unsigned', 'pini'), ('const unsigned *', 'listp'), ('float3 *', 'normals'), ('float3 *', 'motionvel')]"
